timestamp,device,router_latency_ms,router_packet_loss,dns_latency_ms,dns_packet_loss,rssi_dbm,tx_rate_mbps,jitter_ms,nic_errors_per_sec,traffic_kbps,router_latency_rolling5,dns_latency_rolling5,rssi_rolling5,router_trend,dns_trend,rssi_trend,is_failure,failure_type,minutes_to_failure
1789892822.7402854,Switch,55.67,0.0,53.58,0.0,-39.6,14.6,0.25,0.78,219.84,56.0,54.46,-39.64,-0.01,-1.75,0.0,0,none,10.0
1789892822.7426872,Switch,56.18,0.0,52.48,0.0,-39.4,11.5,0.26,0.56,222.83,56.01,53.81,-39.54,0.07,-3.29,0.5,0,none,10.0
1789892822.7454152,Switch,55.99,0.0,51.37,0.0,-39.8,14.6,0.25,0.67,228.53,56.04,53.15,-39.56,0.11,-3.26,-0.1,0,none,10.0
1789892822.74798,Switch,56.61,0.0,50.49,0.0,-40.1,13.4,0.33,0.6,227.87,56.17,52.5,-39.7,0.69,-3.27,-0.7,0,none,10.0
1789892822.7507014,Switch,55.97,0.0,51.03,0.0,-39.7,13.3,0.31,0.5,227.82,56.08,51.79,-39.72,-0.45,-3.55,-0.1,0,none,10.0
1789892822.753399,Switch,56.22,0.0,49.68,0.0,-39.9,16.7,0.23,0.43,232.82,56.19,51.01,-39.78,0.55,-3.9,-0.3,0,none,10.0
1789892822.7558236,Switch,56.38,0.0,50.92,0.0,-39.9,18.9,0.24,0.49,233.16,56.23,50.7,-39.88,0.2,-1.56,-0.5,0,none,10.0
1789892822.7586222,Switch,56.85,0.0,51.76,0.0,-40.0,21.1,0.31,0.31,229.52,56.41,50.78,-39.92,0.86,0.39,-0.2,0,none,10.0
1789892822.761395,Switch,57.38,0.0,50.48,0.0,-40.4,23.1,0.5,0.44,229.94,56.56,50.77,-39.98,0.77,-0.01,-0.3,0,none,10.0
1789892822.7637758,Switch,57.0,0.0,49.12,0.0,-40.5,25.4,0.42,0.62,230.32,56.77,50.39,-40.14,1.03,-1.91,-0.8,0,none,10.0
1789892822.766443,Switch,57.09,0.0,48.98,0.0,-40.5,28.3,0.33,0.48,228.7,56.94,50.25,-40.26,0.87,-0.7,-0.6,0,none,10.0
1789892822.7687552,Switch,56.62,0.0,49.63,0.0,-40.6,31.0,0.25,0.43,230.76,56.99,49.99,-40.4,0.24,-1.29,-0.7,0,none,10.0
1789892822.7714148,Switch,56.86,0.0,50.05,0.0,-40.2,31.6,0.25,0.59,225.91,56.99,49.65,-40.44,0.01,-1.71,-0.2,0,none,10.0
1789892822.7739794,Switch,56.35,0.0,50.81,0.0,-40.2,31.6,0.27,0.47,230.56,56.78,49.72,-40.4,-1.03,0.33,0.2,0,none,10.0
1789892822.7767258,Switch,56.67,0.0,52.04,0.0,-40.5,33.9,0.25,0.46,235.95,56.72,50.3,-40.4,-0.33,2.92,0.0,0,none,10.0
1789892822.7794743,Switch,56.44,0.0,53.19,0.0,-40.4,32.8,0.18,0.29,230.5,56.59,51.14,-40.38,-0.65,4.21,0.1,0,none,10.0
1789892822.7818432,Switch,56.67,0.0,53.76,0.0,-40.4,35.8,0.18,0.37,234.04,56.6,51.97,-40.34,0.05,4.13,0.2,0,none,10.0
1789892822.7846062,Switch,56.07,0.0,54.37,0.0,-40.7,34.9,0.23,0.31,228.84,56.44,52.83,-40.44,-0.79,4.32,-0.5,0,none,10.0
1789892822.787345,Switch,55.31,0.0,54.64,0.0,-41.0,35.2,0.51,0.42,225.02,56.23,53.6,-40.6,-1.04,3.83,-0.8,0,none,10.0
1789892822.7901325,Switch,54.75,0.0,54.48,0.0,-41.0,35.7,0.72,0.37,223.81,55.85,54.09,-40.7,-1.92,2.44,-0.5,0,none,10.0
1789892822.7925014,Switch,54.95,0.0,55.69,0.0,-41.1,32.6,0.72,0.33,227.51,55.55,54.59,-40.84,-1.49,2.5,-0.7,0,none,10.0
1789892822.7952516,Switch,55.65,0.0,56.11,0.0,-40.9,35.4,0.47,0.49,232.71,55.35,55.06,-40.94,-1.02,2.35,-0.5,0,none,10.0
1789892822.7980192,Switch,56.38,0.0,57.33,0.0,-41.0,37.7,0.57,0.41,233.08,55.41,55.65,-41.0,0.31,2.96,-0.3,0,none,10.0
1789892822.8007042,Switch,55.7,0.0,57.6,0.0,-41.3,37.0,0.58,0.36,234.11,55.49,56.24,-41.06,0.39,2.96,-0.3,0,none,10.0
1789892822.803457,Switch,55.99,0.0,57.97,0.0,-41.3,1.0,0.47,3.93,229.16,55.73,56.94,-41.12,1.24,3.49,-0.3,1,tx_rate_drop,0.0
1789892822.8065505,Switch,55.7,0.0,56.96,0.0,-41.4,1.0,0.27,9.24,234.81,55.88,57.19,-41.18,0.75,1.27,-0.3,1,tx_rate_drop,0.0
1789892822.8092506,Switch,56.24,0.0,55.56,0.0,-41.5,1.0,0.28,10.46,234.65,56.0,57.08,-41.3,0.59,-0.55,-0.6,1,tx_rate_drop,0.0
1789892822.8119507,Switch,55.54,0.0,54.74,0.0,-41.4,1.0,0.25,9.78,238.92,55.83,56.57,-41.38,-0.84,-2.59,-0.4,1,tx_rate_drop,0.0
1789892822.8144395,Switch,55.44,0.0,54.07,0.0,-41.2,1.0,0.3,10.92,242.56,55.78,55.86,-41.36,-0.26,-3.53,0.1,1,tx_rate_drop,0.0
1789892822.8169758,Switch,55.21,0.0,55.27,0.0,-41.1,1.0,0.35,11.52,246.23,55.63,55.32,-41.32,-0.78,-2.7,0.2,1,tx_rate_drop,0.0
1789892822.8196132,Switch,55.48,0.0,55.14,0.0,-41.2,1.0,0.35,11.61,248.11,55.58,54.96,-41.28,-0.22,-1.82,0.2,1,tx_rate_drop,0.0
1789892822.822321,Switch,55.81,0.0,56.16,0.0,-41.1,1.0,0.19,9.74,252.74,55.5,55.08,-41.2,-0.43,0.6,0.4,1,tx_rate_drop,0.0
1789892822.8247073,Switch,56.06,0.0,56.16,0.0,-40.8,1.0,0.3,9.35,253.16,55.6,55.36,-41.08,0.52,1.42,0.6,1,tx_rate_drop,0.0
1789892822.827214,Switch,56.05,0.0,55.58,0.0,-40.5,1.0,0.33,11.27,256.2,55.72,55.66,-40.94,0.61,1.51,0.7,1,tx_rate_drop,0.0
1789892822.8293924,Switch,56.23,0.0,55.22,0.0,-40.4,1.0,0.26,9.41,256.34,55.93,55.65,-40.8,1.02,-0.05,0.7,1,tx_rate_drop,0.0
1789892822.831852,Switch,55.92,0.0,54.11,0.0,-40.7,1.0,0.14,8.88,258.13,56.01,55.45,-40.7,0.44,-1.03,0.5,1,tx_rate_drop,0.0
1789892822.8340566,Switch,56.08,0.0,53.46,0.0,-41.1,1.0,0.1,9.52,255.68,56.07,54.91,-40.7,0.27,-2.7,0.0,1,,0.0
1789892822.836532,Switch,56.72,0.0,54.26,0.0,-40.9,2.0,0.28,6.01,257.18,56.2,54.53,-40.72,0.66,-1.9,-0.1,0,none,10.0
1789892822.839129,Switch,56.74,0.0,53.01,0.0,-40.9,1.0,0.34,3.7,256.23,56.34,54.01,-40.8,0.69,-2.57,-0.4,0,none,10.0
1789892822.8416824,Switch,57.03,0.0,54.04,0.0,-41.0,1.0,0.43,2.3,254.9,56.5,53.78,-40.92,0.8,-1.18,-0.6,0,none,10.0
1789892822.8444448,Switch,57.78,0.0,53.08,0.0,-41.1,1.0,0.55,13.74,260.34,56.87,53.57,-41.0,1.86,-1.03,-0.4,1,nic_error_spike,0.0
1789892822.8472142,Switch,57.7,0.0,52.56,0.0,-41.3,1.0,0.46,29.87,255.64,57.19,53.39,-41.04,1.62,-0.9,-0.2,1,nic_error_spike,0.0
1789892822.849938,Switch,9999.0,12.5,53.8,0.0,-41.7,1.0,0.46,32.06,254.15,2045.65,53.3,-41.2,9942.28,-0.46,-0.8,1,nic_error_spike,0.0
1789892822.8526096,Switch,9999.0,25.0,53.57,0.0,-41.9,1.0,0.46,29.48,253.86,4034.1,53.41,-41.4,9942.26,0.56,-1.0,1,nic_error_spike,0.0
1789892822.8549924,Switch,57.96,25.0,54.09,0.0,-41.7,1.0,0.47,28.92,249.56,4034.29,53.42,-41.54,0.93,0.05,-0.7,1,nic_error_spike,0.0
1789892822.8576736,Switch,58.48,25.0,54.88,0.0,-41.4,1.0,0.47,34.16,248.75,4034.43,53.78,-41.6,0.7,1.8,-0.3,1,nic_error_spike,0.0
1789892822.8604233,Switch,58.14,25.0,54.33,0.0,-41.5,1.0,0.28,36.72,254.75,4034.52,54.13,-41.64,0.44,1.77,-0.2,1,nic_error_spike,0.0
1789892822.8631914,Switch,9999.0,37.5,53.84,0.0,-41.7,1.0,0.28,38.47,250.39,4034.52,54.14,-41.64,0.0,0.04,0.0,1,nic_error_spike,0.0
1789892822.8659406,Switch,57.68,37.5,54.89,0.0,-42.0,1.0,0.3,44.03,254.37,2046.25,54.41,-41.66,-9941.32,1.32,-0.1,1,nic_error_spike,0.0
1789892822.8686907,Switch,57.42,37.5,55.91,0.0,-42.3,1.0,0.37,37.98,259.76,2046.14,54.77,-41.78,-0.54,1.82,-0.6,1,nic_error_spike,0.0
1789892822.8711243,Switch,56.63,25.0,56.4,0.0,-41.9,1.0,0.64,33.49,260.57,2045.77,55.07,-41.88,-1.85,1.52,-0.5,1,nic_error_spike,0.0
1789892822.8738277,Switch,56.4,12.5,57.29,0.0,-42.2,1.0,0.65,42.04,259.31,2045.43,55.67,-42.02,-1.74,2.96,-0.7,1,nic_error_spike,0.0
1789892822.8765948,Switch,9999.0,25.0,57.25,0.0,-42.6,1.0,0.65,38.41,263.16,2045.43,56.35,-42.2,0.0,3.41,-0.9,1,nic_error_spike,0.0
1789892822.8793392,Switch,56.15,25.0,58.28,0.0,-42.8,1.0,0.59,34.09,262.67,2045.12,57.03,-42.36,-1.53,3.39,-0.8,1,nic_error_spike,0.0
1789892822.8819532,Switch,9999.0,37.5,59.24,0.0,-43.1,1.0,0.59,41.31,257.19,4033.44,57.69,-42.52,9941.58,3.33,-0.8,1,,0.0
1789892822.8851354,Switch,56.31,25.0,60.03,0.0,-43.3,1.0,0.45,25.1,257.83,4033.37,58.42,-42.8,-0.32,3.63,-1.4,1,none,0.2
1789892822.8881195,Switch,55.8,25.0,59.55,0.0,-43.1,3.0,0.28,15.08,252.75,4033.25,58.87,-42.98,-0.6,2.26,-0.9,0,none,10.0
1789892822.8907413,Switch,56.16,25.0,59.21,0.0,-43.4,6.9,0.2,9.06,255.14,2044.68,59.26,-43.14,-9942.84,1.96,-0.8,0,none,10.0
1789892822.8934498,Switch,55.98,25.0,59.07,0.0,-43.4,7.8,0.17,5.55,257.07,2044.65,59.42,-43.26,-0.17,0.79,-0.6,0,none,10.0
1789892822.8958943,Switch,56.49,25.0,59.35,0.0,-43.5,9.6,0.24,3.65,259.97,56.15,59.44,-43.34,-9942.51,0.11,-0.4,0,none,10.0
1789892822.8986273,Switch,56.24,12.5,59.01,0.0,-43.2,5.7,0.23,2.22,255.6,56.13,59.24,-43.32,-0.07,-1.02,0.1,0,none,10.0
1789892822.9013782,Switch,55.91,12.5,60.12,0.0,-43.1,4.5,0.21,1.44,256.38,56.16,59.35,-43.32,0.11,0.57,0.0,0,none,10.0
1789892822.9039834,Switch,55.29,0.0,59.86,0.0,-43.0,5.1,0.4,1.02,250.8,55.98,59.48,-43.24,-0.87,0.65,0.4,0,none,10.0
1789892822.9066312,Switch,55.91,0.0,59.04,0.0,-43.1,7.8,0.4,0.97,248.46,55.97,59.48,-43.18,-0.07,-0.03,0.3,0,none,10.0
1789892822.9089718,Switch,55.15,0.0,58.67,0.0,-43.3,9.4,0.41,0.75,245.44,55.7,59.34,-43.14,-1.34,-0.68,0.2,0,none,10.0
1789892822.911434,Switch,54.7,0.0,58.66,0.0,-43.3,13.0,0.47,0.65,249.58,55.39,59.27,-43.16,-1.54,-0.35,-0.1,0,none,10.0
1789892822.9144092,Switch,54.38,0.0,58.07,0.0,-43.0,9.6,0.52,0.5,255.58,55.09,58.86,-43.14,-1.53,-2.05,0.1,0,none,10.0
1789892822.9170885,Switch,54.69,0.0,58.23,0.0,-43.1,8.6,0.53,0.38,261.09,54.97,58.53,-43.16,-0.6,-1.63,-0.1,0,none,10.0
1789892822.9198287,Switch,54.47,0.0,58.08,0.0,-42.9,10.7,0.26,0.29,266.51,54.68,58.34,-43.12,-1.44,-0.96,0.2,0,none,10.0
1789892822.922566,Switch,54.36,0.0,59.15,0.0,-42.5,14.2,0.15,0.31,262.65,54.52,58.44,-42.96,-0.79,0.48,0.8,0,none,10.0
1789892822.9253032,Switch,53.83,0.0,58.41,0.0,-42.5,14.8,0.28,0.32,266.01,54.35,58.39,-42.8,-0.87,-0.25,0.8,0,none,10.0
1789892822.9279854,Switch,54.04,0.0,57.6,0.0,-42.2,16.7,0.31,0.51,269.31,54.28,58.29,-42.64,-0.34,-0.47,0.8,0,none,10.0
1789892822.9306505,Switch,53.79,0.0,57.21,0.0,-42.0,13.9,0.28,0.38,266.92,54.1,58.09,-42.42,-0.9,-1.02,1.1,0,none,10.0
1789892822.9334035,Switch,53.84,0.0,57.95,0.0,-42.4,14.6,0.21,0.5,266.34,53.97,58.06,-42.32,-0.63,-0.13,0.5,0,none,10.0
1789892822.936188,Switch,53.7,0.0,57.91,0.0,-42.7,13.4,0.11,0.56,268.49,53.84,57.82,-42.36,-0.66,-1.24,-0.2,0,none,10.0
1789892822.9389372,Switch,53.28,0.0,56.69,0.0,-42.6,16.0,0.25,0.66,262.6,53.73,57.47,-42.38,-0.55,-1.72,-0.1,0,none,10.0
1789892822.9416916,Switch,53.76,0.0,55.37,0.0,-42.8,12.9,0.2,0.62,263.84,53.67,57.03,-42.5,-0.28,-2.23,-0.6,0,none,10.0
1789892822.9445298,Switch,53.61,0.0,55.03,0.0,-42.8,13.0,0.2,0.5,258.83,53.64,56.59,-42.66,-0.18,-2.18,-0.8,0,none,10.0
1789892822.9469056,Switch,53.12,0.0,55.27,0.0,-42.5,15.6,0.25,0.44,261.05,53.49,56.05,-42.68,-0.72,-2.68,-0.1,0,none,10.0
1789892822.9498472,Switch,52.35,0.0,55.97,0.0,-42.4,14.3,0.49,0.46,264.7,53.22,55.67,-42.62,-1.35,-1.94,0.3,0,none,10.0
1789892822.9526498,Switch,52.08,0.0,56.52,0.0,-42.5,16.6,0.67,0.59,262.08,52.98,55.63,-42.6,-1.2,-0.17,0.1,0,none,10.0
1789892822.9553866,Switch,52.03,0.0,57.79,0.0,-42.5,18.1,0.62,0.56,260.68,52.64,56.12,-42.54,-1.73,2.42,0.3,0,none,10.0
1789892822.9581132,Switch,51.57,0.0,57.59,0.0,-42.6,16.1,0.51,0.54,264.74,52.23,56.63,-42.5,-2.04,2.56,0.2,0,none,10.0
1789892822.9610453,Switch,52.03,0.0,56.18,0.0,-42.9,16.8,0.25,0.52,260.31,52.01,56.81,-42.58,-1.09,0.91,-0.4,0,none,10.0
1789892822.9638324,Switch,51.98,0.0,57.47,0.0,-42.8,20.3,0.19,0.58,254.74,51.94,57.11,-42.66,-0.37,1.5,-0.4,0,none,10.0
1789892822.9665732,Switch,52.59,0.0,56.4,0.0,-42.7,17.2,0.32,0.67,257.96,52.04,57.09,-42.7,0.51,-0.12,-0.2,0,none,10.0
1789892822.9693174,Switch,52.84,0.0,55.3,0.0,-42.6,14.1,0.46,0.51,255.41,52.2,56.59,-42.72,0.81,-2.49,-0.1,0,none,10.0
1789892822.9720962,Switch,53.33,0.0,56.3,0.0,-42.8,16.9,0.51,0.63,252.44,52.55,56.33,-42.76,1.76,-1.29,-0.2,0,none,10.0
1789892822.9750075,Switch,53.13,0.0,56.62,0.0,-42.6,15.8,0.47,0.47,251.65,52.77,56.42,-42.7,1.1,0.44,0.3,0,none,10.0
1789892822.9775379,Switch,53.27,0.0,57.46,0.0,-42.3,11.9,0.28,0.5,246.62,53.03,56.42,-42.6,1.29,-0.01,0.5,0,none,10.0
1789892822.9800878,Switch,52.62,0.0,55.98,0.0,-42.7,13.7,0.27,0.38,251.62,53.04,56.33,-42.6,0.03,-0.42,0.0,0,none,10.0
1789892822.982721,Switch,52.47,0.0,57.21,0.0,-42.8,14.0,0.35,0.24,247.25,52.96,56.71,-42.64,-0.37,1.91,-0.2,0,none,10.0
1789892822.985361,Switch,51.77,0.0,56.38,0.0,-42.6,17.6,0.53,0.42,248.71,52.65,56.73,-42.6,-1.56,0.08,0.2,0,none,10.0
1789892822.9880903,Switch,51.97,0.0,56.05,0.0,-42.2,19.4,0.53,0.25,247.81,52.42,56.62,-42.52,-1.16,-0.57,0.4,0,none,10.0
1789892822.9907687,Switch,51.52,0.0,56.1,0.0,-42.0,18.6,0.42,0.38,244.3,52.07,56.34,-42.46,-1.75,-1.36,0.3,0,none,10.0
1789892822.9934688,Switch,52.27,0.0,56.9,0.0,-42.3,22.2,0.34,0.25,247.89,52.0,56.53,-42.38,-0.35,0.92,0.4,0,none,10.0
1789892822.996148,Switch,52.54,0.0,58.1,0.0,-42.5,21.5,0.36,0.53,244.96,52.01,56.71,-42.32,0.07,0.89,0.3,0,none,10.0
1789892822.9987872,Switch,53.25,0.0,57.98,0.0,-42.8,21.1,0.58,0.66,240.09,52.31,57.03,-42.36,1.48,1.6,-0.2,0,none,10.0
1789892823.0013983,Switch,53.97,0.0,58.28,0.0,-42.7,18.3,0.84,0.61,240.92,52.71,57.47,-42.46,2.0,2.23,-0.5,0,none,10.0
1789892823.0041687,Switch,53.62,0.0,56.8,0.0,-42.6,15.7,0.64,0.68,241.61,53.13,57.61,-42.58,2.1,0.7,-0.6,0,none,10.0
1789892823.006598,Switch,52.84,0.0,57.67,0.0,-42.5,16.9,0.52,0.6,242.51,53.24,57.77,-42.62,0.57,0.77,-0.2,0,none,10.0
1789892823.0097687,Switch,52.43,0.0,57.33,0.0,-42.3,20.4,0.54,0.75,245.54,53.22,57.61,-42.58,-0.11,-0.77,0.2,0,none,10.0
1789892823.0123775,Switch,52.99,0.0,55.99,0.0,-42.3,22.3,0.55,0.58,249.55,53.17,57.21,-42.48,-0.26,-1.99,0.5,0,none,10.0
1789892823.0150104,Switch,53.25,0.0,55.64,0.0,-42.1,19.6,0.4,0.73,252.38,53.03,56.69,-42.36,-0.72,-2.64,0.6,0,none,10.0
1789892823.0176792,Switch,52.93,0.0,54.27,0.0,-42.3,1.0,0.27,4.57,246.91,52.89,56.18,-42.3,-0.69,-2.53,0.3,1,tx_rate_drop,0.0
1789892823.0203264,Switch,52.78,0.0,55.67,0.0,-42.7,1.0,0.27,9.62,246.9,52.88,55.78,-42.34,-0.06,-2.0,-0.2,1,tx_rate_drop,0.0
1789892823.0229554,Switch,52.4,0.0,56.63,0.0,-43.0,1.0,0.28,13.63,242.46,52.87,55.64,-42.48,-0.03,-0.7,-0.7,1,tx_rate_drop,0.0
1789892823.0256298,Switch,51.75,0.0,55.39,0.0,-42.8,1.0,0.51,15.67,242.38,52.62,55.52,-42.58,-1.24,-0.6,-0.5,1,tx_rate_drop,0.0
1789892823.0282385,Switch,51.58,0.0,54.38,0.0,-42.5,1.0,0.54,14.64,243.07,52.29,55.27,-42.66,-1.67,-1.26,-0.4,1,tx_rate_drop,0.0
1789892823.0309167,Switch,52.25,0.0,54.98,0.0,-42.2,1.0,0.44,16.41,248.94,52.15,55.41,-42.64,-0.68,0.71,0.1,1,tx_rate_drop,0.0
1789892823.0336494,Switch,51.61,0.0,56.22,0.0,-41.9,1.0,0.34,16.84,245.75,51.92,55.52,-42.48,-1.17,0.55,0.8,1,tx_rate_drop,0.0
1789892823.0363023,Switch,52.07,0.0,55.83,0.0,-41.8,1.0,0.27,15.77,241.53,51.85,55.36,-42.24,-0.33,-0.8,1.2,1,tx_rate_drop,0.0
1789892823.0389352,Switch,51.58,0.0,56.66,0.0,-41.5,1.0,0.29,17.49,242.25,51.82,55.61,-41.98,-0.17,1.27,1.3,1,tx_rate_drop,0.0
1789892823.0419846,Switch,50.87,0.0,58.12,0.0,-41.6,1.0,0.48,17.96,239.69,51.68,56.36,-41.8,-0.71,3.74,0.9,1,tx_rate_drop,0.0
1789892823.0446792,Switch,51.21,0.0,58.38,0.0,-41.5,1.0,0.41,18.82,235.75,51.47,57.04,-41.66,-1.04,3.4,0.7,1,tx_rate_drop,0.0
1789892823.0474305,Switch,51.97,0.0,58.86,0.0,-41.2,1.0,0.46,19.45,234.01,51.54,57.57,-41.52,0.36,2.64,0.7,1,tx_rate_drop,0.0
1789892823.0503337,Switch,51.35,0.0,59.79,0.0,-41.5,1.0,0.37,18.34,230.69,51.4,58.36,-41.46,-0.72,3.96,0.3,1,tx_rate_drop,0.0
1789892823.0533416,Switch,51.28,0.0,60.05,0.0,-41.9,1.0,0.36,18.64,226.26,51.34,59.04,-41.54,-0.3,3.39,-0.4,1,tx_rate_drop,0.0
1789892823.0559945,Switch,51.0,0.0,60.41,0.0,-41.9,1.0,0.33,15.84,230.02,51.36,59.5,-41.6,0.13,2.29,-0.3,1,tx_rate_drop,0.0
1789892823.0585537,Switch,51.55,0.0,59.11,0.0,-41.9,1.0,0.32,15.15,228.79,51.43,59.64,-41.68,0.34,0.73,-0.4,1,,0.0
1789892823.0613148,Switch,51.54,0.0,58.53,0.0,-42.0,1.0,0.2,19.38,225.48,51.34,59.58,-41.84,-0.43,-0.33,-0.8,1,nic_error_spike,0.0
1789892823.0640123,Switch,50.84,0.0,58.97,0.0,-42.4,1.0,0.28,21.92,225.16,51.24,59.41,-42.02,-0.51,-0.82,-0.9,1,nic_error_spike,0.0
1789892823.066689,Switch,51.16,0.0,59.17,0.0,-42.8,1.0,0.28,28.16,225.14,51.22,59.24,-42.2,-0.12,-0.88,-0.9,1,nic_error_spike,0.0
1789892823.069618,Switch,50.74,0.0,59.91,0.0,-42.7,1.0,0.34,36.56,230.83,51.17,59.14,-42.36,-0.26,-0.5,-0.8,1,nic_error_spike,0.0
1789892823.0720365,Switch,50.66,0.0,59.13,0.0,-42.9,1.0,0.32,31.43,226.24,50.99,59.14,-42.56,-0.89,0.02,-1.0,1,nic_error_spike,0.0
1789892823.0747347,Switch,50.65,0.0,59.24,0.0,-42.7,1.0,0.19,36.46,231.28,50.81,59.28,-42.7,-0.89,0.71,-0.7,1,nic_error_spike,0.0
1789892823.0774302,Switch,50.6,0.0,58.43,0.0,-43.0,1.0,0.2,32.75,225.58,50.76,59.18,-42.82,-0.24,-0.54,-0.6,1,nic_error_spike,0.0
1789892823.0801806,Switch,51.01,0.0,58.1,0.0,-43.3,1.0,0.15,41.22,230.74,50.73,58.96,-42.92,-0.15,-1.07,-0.5,1,nic_error_spike,0.0
1789892823.0828967,Switch,50.56,0.0,57.66,0.0,-43.6,1.0,0.16,38.31,228.22,50.7,58.51,-43.1,-0.18,-2.25,-0.9,1,nic_error_spike,0.0
1789892823.0856378,Switch,50.01,0.0,59.03,0.0,-43.4,1.0,0.32,32.89,228.89,50.57,58.49,-43.2,-0.65,-0.1,-0.5,1,nic_error_spike,0.0
1789892823.0884035,Switch,49.83,0.0,60.16,0.0,-43.5,1.0,0.43,39.01,225.07,50.4,58.68,-43.36,-0.82,0.92,-0.8,1,nic_error_spike,0.0
1789892823.0909293,Switch,9999.0,12.5,59.89,0.0,-43.6,1.0,0.43,45.41,222.23,2040.08,58.97,-43.48,9948.4,1.46,-0.6,1,nic_error_spike,0.0
1789892823.0938048,Switch,50.28,12.5,58.56,0.0,-43.4,1.0,0.42,39.08,227.63,2039.94,59.06,-43.5,-0.73,0.46,-0.1,1,nic_error_spike,0.0
1789892823.0962138,Switch,49.92,12.5,58.0,0.0,-43.4,1.0,0.27,36.3,227.51,2039.81,59.13,-43.46,-0.64,0.34,0.2,1,nic_error_spike,0.0
1789892823.0991316,Switch,49.43,12.5,59.36,0.0,-43.6,1.0,0.27,33.82,223.11,2039.69,59.19,-43.5,-0.58,0.33,-0.2,1,,0.0
1789892823.1018093,Switch,49.86,12.5,59.38,0.0,-43.5,1.0,0.27,20.56,218.63,2039.7,59.04,-43.5,0.03,-0.78,0.0,1,none,0.2
1789892823.1044838,Switch,50.54,12.5,58.43,0.0,-43.6,1.4,0.38,12.49,220.01,50.01,58.75,-43.5,-9948.46,-1.46,0.0,0,none,10.0
1789892823.1074924,Switch,50.17,12.5,58.22,0.0,-43.9,1.0,0.37,7.89,217.95,49.98,58.68,-43.6,-0.11,-0.34,-0.5,0,none,10.0
1789892823.110194,Switch,50.03,12.5,58.69,0.0,-44.1,1.0,0.36,5.02,221.38,50.01,58.82,-43.74,0.11,0.69,-0.7,0,none,10.0
1789892823.113114,Switch,49.93,0.0,60.07,0.0,-44.1,4.9,0.24,3.07,216.72,50.11,58.96,-43.84,0.5,0.71,-0.5,0,none,10.0
1789892823.1158202,Switch,49.6,0.0,61.23,0.0,-43.7,2.4,0.31,2.08,214.87,50.05,59.33,-43.88,-0.26,1.85,-0.2,0,none,10.0
1789892823.118617,Switch,49.0,0.0,60.5,0.0,-44.1,1.0,0.42,1.36,211.35,49.75,59.74,-43.98,-1.54,2.07,-0.5,0,none,10.0
1789892823.1212077,Switch,49.19,0.0,60.71,0.0,-44.3,1.0,0.4,1.05,209.27,49.55,60.24,-44.06,-0.98,2.49,-0.4,0,none,10.0
1789892823.1236284,Switch,49.23,0.0,61.36,0.0,-44.5,3.8,0.34,1.01,206.18,49.39,60.77,-44.14,-0.8,2.67,-0.4,0,none,10.0
1789892823.126364,Switch,48.81,0.0,62.46,0.0,-44.6,1.0,0.26,0.97,211.58,49.17,61.25,-44.24,-1.12,2.39,-0.5,0,none,10.0
1789892823.1288962,Switch,48.89,0.0,61.02,0.0,-44.7,1.0,0.16,0.65,216.61,49.02,61.21,-44.44,-0.71,-0.21,-1.0,0,none,10.0
1789892823.1316557,Switch,48.89,0.0,60.84,0.0,-44.5,1.0,0.17,0.66,217.87,49.0,61.28,-44.52,-0.11,0.34,-0.4,0,none,10.0
1789892823.1343517,Switch,48.14,0.0,60.22,0.0,-44.4,1.0,0.36,0.65,217.61,48.79,61.18,-44.54,-1.05,-0.49,-0.1,0,none,10.0
1789892823.1370194,Switch,48.8,0.0,58.86,0.0,-44.8,3.1,0.29,0.69,212.78,48.71,60.68,-44.6,-0.43,-2.5,-0.3,0,none,10.0
1789892823.1399798,Switch,48.34,0.0,57.83,0.0,-44.8,1.0,0.31,0.73,216.9,48.61,59.75,-44.64,-0.47,-4.63,-0.2,0,none,10.0
1789892823.1426933,Switch,48.88,0.0,58.31,0.0,-44.7,1.0,0.31,0.61,211.25,48.61,59.21,-44.64,-0.01,-2.71,0.0,0,none,10.0
1789892823.1453383,Switch,49.58,0.0,58.84,0.0,-44.3,1.0,0.5,0.69,212.62,48.75,58.81,-44.6,0.69,-2.0,0.2,0,none,10.0
1789892823.1481194,Switch,50.26,0.0,59.51,0.0,-44.7,1.0,0.67,0.71,208.86,49.17,58.67,-44.66,2.12,-0.71,-0.3,0,none,10.0
1789892823.1508086,Switch,50.41,0.0,58.28,0.0,-44.3,3.3,0.79,0.5,213.34,49.49,58.55,-44.56,1.61,-0.58,0.5,0,none,10.0
1789892823.1539073,Switch,50.6,0.0,57.51,0.0,-44.7,3.9,0.63,0.41,210.76,49.95,58.49,-44.54,2.26,-0.32,0.1,0,none,10.0
1789892823.1567314,Switch,51.35,0.0,57.11,0.0,-45.0,2.5,0.57,0.55,205.74,50.44,58.25,-44.6,2.47,-1.2,-0.3,0,none,10.0
1789892823.1596258,Switch,51.17,0.0,57.12,0.0,-44.9,3.0,0.43,0.73,205.88,50.76,57.91,-44.72,1.59,-1.72,-0.6,0,none,10.0
1789892823.1626246,Switch,50.44,0.0,57.96,0.0,-44.5,6.6,0.39,0.77,208.09,50.79,57.6,-44.68,0.18,-1.55,0.2,0,none,10.0
1789892823.1653244,Switch,49.65,0.0,59.06,0.0,-44.5,7.4,0.6,0.59,209.91,50.64,57.75,-44.72,-0.76,0.78,-0.2,0,none,10.0
